Index,Image,Output
58330,169163,Yes
58331,61194,Yes
58332,3517,Yes
58333,98643,Yes
58334,160845,Yes
58335,107464,Yes
58336,97333,Yes
58337,110394,Yes
58338,183516,Yes
58339,29942,Yes
58340,29464,Yes
58341,106741,Yes
58342,43903,Yes
58343,63828,Yes
58344,99141,Yes
58345,110203,Yes
58346,85687,Yes
58347,199748,Yes
58348,16556,Yes
58349,195783,Yes
58350,60112,Yes
58351,104020,Yes
58352,75110,Yes
58353,6824,Yes
58354,55838,Yes
58355,58191,Yes
58356,14696,Yes
58357,125286,Yes
58358,171053,Yes
58359,48927,Yes
58360,1947,Yes
58361,147175,Yes
58362,6946,Yes
58363,28387,Yes
58364,41594,Yes
58365,162056,Yes
58366,185961,Yes
58367,29071,Yes
58368,134374,Yes
58369,67372,Yes
58370,158461,Yes
58371,178807,Yes
58372,949,Yes
58373,144164,Yes
58374,64248,Yes
58375,134869,Yes
58376,101277,Yes
58377,187865,Yes
58378,18942,Yes
58379,132283,Yes
58380,173349,Yes
58381,78252,Yes
58382,173762,Yes
58383,117508,Yes
58384,97552,Yes
58385,15035,No
58386,133198,Yes
58387,57560,Yes
58388,145531,Yes
58389,199393,Yes
58390,139112,Yes
58391,124891,Yes
58392,93767,Yes
58393,164014,Yes
58394,14510,Yes
58395,43661,Yes
58396,15250,Yes
58397,144035,Yes
58398,149917,Yes
58399,99349,Yes
58400,82701,Yes
58401,163150,Yes
58402,26069,Yes
58403,197681,Yes
58404,205460,Yes
58405,112273,Yes
58406,193006,Yes
58407,120870,Yes
58408,65364,Yes
58409,78511,Yes
58410,96383,Yes
58411,198847,Yes
58412,12276,Yes
58413,181315,Yes
58414,42872,Yes
58415,197461,Yes
58416,74993,Yes
58417,146270,Yes
58418,19657,Yes
58419,142632,Yes
58420,16062,Yes
58421,138842,Yes
58422,51710,Yes
58423,105034,Yes
58424,126326,Yes
58425,87334,Yes
58426,112619,Yes
58427,146098,Yes
58428,158125,Yes
58429,167931,Yes
58430,190091,Yes
58431,19988,Yes
58432,195510,Yes
58433,206951,Yes
58434,174780,Yes
58435,102353,Yes
58436,159242,Yes
58437,195262,Yes
58438,23162,Yes
58439,59691,Yes
58440,68092,Yes
58441,207676,Yes
58442,27753,Yes
58443,185184,Yes
58444,143150,Yes
58445,103230,Yes
58446,142777,Yes
58447,60773,Yes
58448,98522,Yes
58449,164991,Yes
58450,25756,Yes
58451,44425,Yes
58452,13107,Yes
58453,18914,Yes
58454,145329,Yes
58455,146348,Yes
58456,62482,Yes
58457,104016,Yes
58458,66441,Yes
58459,69576,Yes
58460,123856,Yes
58461,81114,Yes
58462,29236,Yes
58463,101541,Yes
58464,185603,Yes
58465,205616,Yes
58466,52633,Yes
58467,38681,Yes
58468,108080,Yes
58469,147600,Yes
58470,2105,Yes
58471,163261,Yes
58472,35721,Yes
58473,188432,Yes
58474,21896,Yes
58475,170819,Yes
58476,9400,Yes
58477,94120,Yes
58478,151126,Yes
58479,37981,Yes
58480,117183,Yes
58481,93551,Yes
58482,162936,Yes
58483,163705,Yes
58484,184515,Yes
58485,185534,Yes
58486,183167,Yes
58487,95903,Yes
58488,46914,Yes
58489,85856,Yes
58490,76974,Yes
58491,130417,Yes
58492,134151,Yes
58493,30041,Yes
58494,123128,Yes
58495,90625,Yes
58496,188379,Yes
58497,32774,Yes
58498,56760,Yes
58499,127396,Yes
58500,49448,Yes
58501,151102,Yes
58502,119905,Yes
58503,54571,Yes
58504,1828,Yes
58505,173002,Yes
58506,68875,Yes
58507,196454,Yes
58508,173951,Yes
58509,185801,Yes
58510,98027,Yes
58511,39753,Yes
58512,91416,Yes
58513,207855,Yes
58514,69653,Yes
58515,191151,Yes
58516,126937,Yes
58517,56898,Yes
58518,166065,Yes
58519,168334,Yes
58520,5079,Yes
58521,27250,Yes
58522,178915,Yes
58523,127261,Yes
58524,124330,Yes
58525,6723,Yes
58526,155339,Yes
58527,164873,Yes
58528,156495,Yes
58529,169182,Yes
58530,113125,Yes
58531,160123,Yes
58532,72687,Yes
58533,30193,No
58534,182863,Yes
58535,111146,Yes
58536,12502,Yes
58537,172569,Yes
58538,113715,Yes
58539,6094,Yes
58540,52198,Yes
58541,117292,Yes
58542,58385,Yes
58543,56901,Yes
58544,103671,Yes
58545,146879,Yes
58546,126050,Yes
58547,33250,Yes
58548,87381,Yes
58549,144298,Yes
58550,190845,Yes
58551,185612,Yes
58552,44622,Yes
58553,47399,Yes
58554,18090,Yes
58555,51454,Yes
58556,142813,Yes
58557,95939,Yes
58558,134077,Yes
58559,57362,Yes
58560,41070,Yes
58561,74880,Yes
58562,201546,Yes
58563,166733,Yes
58564,188852,Yes
58565,153913,Yes
58566,51485,Yes
58567,185504,Yes
58568,148746,Yes
58569,17525,Yes
58570,144891,Yes
58571,166319,Yes
58572,190955,Yes
58573,175504,Yes
58574,31790,Yes
58575,147657,Yes
58576,123326,Yes
58577,104717,Yes
58578,139055,Yes
58579,115669,Yes
58580,142773,Yes
58581,180191,Yes
58582,59347,Yes
58583,113539,Yes
58584,178081,Yes
58585,35302,Yes
58586,47058,Yes
58587,152756,Yes
58588,93680,Yes
58589,53292,Yes
58590,209208,Yes
58591,95615,Yes
58592,139673,Yes
58593,75338,Yes
58594,67887,Yes
58595,21052,Yes
58596,133014,Yes
58597,180314,Yes
58598,128905,Yes
58599,68921,Yes
58600,5665,Yes
58601,96928,Yes
58602,76506,Yes
58603,152536,Yes
58604,139173,Yes
58605,89758,Yes
58606,207606,Yes
58607,27346,Yes
58608,99740,Yes
58609,74297,Yes
58610,147333,Yes
58611,112929,Yes
58612,90906,Yes
58613,209928,Yes
58614,126371,Yes
58615,64917,Yes
58616,194460,Yes
58617,208962,Yes
58618,207884,Yes
58619,46138,Yes
58620,162402,Yes
58621,196988,Yes
58622,163465,Yes
58623,85589,Yes
58624,50968,Yes
58625,99836,Yes
58626,119525,Yes
58627,133961,Yes
58628,87905,Yes
58629,109414,Yes
58630,199804,Yes
58631,198833,Yes
58632,38785,Yes
58633,46815,Yes
58634,121321,Yes
58635,63385,Yes
58636,189812,Yes
58637,27623,Yes
58638,27026,Yes
58639,11272,Yes
58640,137595,Yes
58641,52606,Yes
58642,126509,Yes
58643,115237,Yes
58644,14553,Yes
58645,107249,Yes
58646,125629,Yes
58647,76045,Yes
58648,198846,Yes
58649,119365,Yes
58650,86394,Yes
58651,201805,Yes
58652,41069,Yes
58653,118431,Yes
58654,194253,Yes
58655,12042,Yes
58656,61687,Yes
58657,39187,Yes
58658,160045,Yes
58659,93692,Yes
58660,11268,Yes
58661,177873,Yes
58662,46281,Yes
58663,105930,Yes
58664,5544,Yes
58665,148635,Yes
58666,75003,Yes
58667,96326,Yes
58668,81368,Yes
58669,57240,Yes
58670,23956,No
58671,20858,Yes
58672,147610,Yes
58673,116646,Yes
58674,64215,Yes
58675,172978,Yes
58676,168656,Yes
58677,140714,Yes
58678,41234,Yes
58679,99256,Yes
58680,95347,Yes
58681,174697,Yes
58682,90407,Yes
58683,108329,Yes
58684,137248,Yes
58685,39071,Yes
58686,97666,Yes
58687,103302,Yes
58688,4750,Yes
58689,32441,Yes
58690,108317,Yes
58691,150929,Yes
58692,96407,Yes
58693,126021,Yes
58694,187601,Yes
58695,15713,Yes
58696,16813,Yes
58697,26584,Yes
58698,34983,Yes
58699,72057,Yes
58700,18557,Yes
58701,185103,Yes
58702,192252,Yes
58703,63180,Yes
58704,19055,Yes
58705,173187,Yes
58706,155775,Yes
58707,202552,Yes
58708,202601,Yes
58709,166983,Yes
58710,161129,Yes
58711,59014,Yes
58712,6278,Yes
58713,73542,Yes
58714,158202,Yes
58715,142421,Yes
58716,175228,Yes
58717,76734,Yes
58718,131993,Yes
58719,135861,Yes
58720,154819,Yes
58721,173162,Yes
58722,154787,No
58723,82340,Yes
58724,75874,Yes
58725,115838,Yes
58726,20550,Yes
58727,185776,Yes
58728,41342,Yes
58729,13926,Yes
58730,187888,Yes
58731,186516,Yes
58732,71616,Yes
58733,47364,Yes
58734,151826,Yes
58735,172654,Yes
58736,42187,Yes
58737,119879,Yes
58738,185514,Yes
58739,94832,Yes
58740,187456,Yes
58741,62280,Yes
58742,123885,Yes
58743,186357,Yes
58744,3878,Yes
58745,47882,Yes
58746,170935,Yes
58747,111280,Yes
58748,27079,Yes
58749,85892,Yes
58750,62932,Yes
58751,175910,Yes
58752,29651,Yes
58753,166470,Yes
58754,133571,Yes
58755,201988,Yes
58756,192189,Yes
58757,14810,Yes
58758,80345,Yes
58759,160347,Yes
58760,205511,Yes
58761,9083,No
58762,66338,Yes
58763,43672,Yes
58764,102215,Yes
58765,180477,Yes
58766,65154,Yes
58767,55943,Yes
58768,193873,Yes
58769,173756,Yes
58770,11042,Yes
58771,147166,Yes
58772,80795,Yes
58773,36741,Yes
58774,151411,Yes
58775,163333,Yes
58776,161093,Yes
58777,4716,Yes
58778,208214,Yes
58779,13148,Yes
58780,147769,Yes
58781,82133,Yes
58782,136452,Yes
58783,135360,Yes
58784,195220,Yes
58785,62865,Yes
58786,31651,Yes
58787,99915,Yes
58788,43099,Yes
58789,14307,Yes
58790,203959,Yes
58791,36012,Yes
58792,143996,No
58793,107753,Yes
58794,122539,Yes
58795,102951,Yes
58796,29082,Yes
58797,126604,Yes
58798,133690,Yes
58799,177735,Yes
58800,192036,Yes
58801,63497,Yes
58802,43128,Yes
58803,169098,Yes
58804,158222,Yes
58805,95558,Yes
58806,189336,Yes
58807,189177,Yes
58808,94637,Yes
58809,197421,Yes
58810,143961,No
58811,131854,Yes
58812,148588,Yes
58813,168684,Yes
58814,206390,Yes
58815,169910,Yes
58816,200410,Yes
58817,61626,Yes
58818,183550,Yes
58819,134136,Yes
58820,87954,Yes
58821,193144,Yes
58822,200938,Yes
58823,38713,Yes
58824,150433,Yes
58825,164380,Yes
58826,72911,Yes
58827,109549,Yes
58828,98783,Yes
58829,152327,Yes
58830,110787,Yes
58831,163072,Yes
58832,134235,Yes
58833,11113,Yes
58834,200214,Yes
58835,166810,Yes
58836,14048,Yes
58837,154070,Yes
58838,151134,Yes
58839,206830,Yes
58840,106434,Yes
58841,116911,Yes
58842,3219,Yes
58843,91457,Yes
58844,44556,Yes
58845,28157,Yes
58846,50215,Yes
58847,29800,No
58848,79459,Yes
58849,169358,Yes
58850,101230,Yes
58851,180934,Yes
58852,188737,Yes
58853,176900,Yes
58854,47894,Yes
58855,181864,Yes
58856,209431,Yes
58857,50755,Yes
58858,207927,Yes
58859,16702,Yes
58860,120501,Yes
58861,48317,Yes
58862,156916,Yes
58863,181858,Yes
58864,41390,Yes
58865,114077,Yes
58866,41179,Yes
58867,76696,Yes
58868,168553,Yes
58869,3918,Yes
58870,21908,Yes
58871,99211,Yes
58872,5382,Yes
58873,55915,Yes
58874,199897,Yes
58875,133037,Yes
58876,117801,Yes
58877,96895,Yes
58878,102995,Yes
58879,86751,Yes
58880,10303,Yes
58881,37625,Yes
58882,85428,Yes
58883,47591,Yes
58884,113920,Yes
58885,189436,Yes
58886,104266,Yes
58887,188556,Yes
58888,26174,Yes
58889,704,Yes
58890,164098,Yes
58891,106492,Yes
58892,146986,Yes
58893,198934,Yes
58894,73179,Yes
58895,112531,Yes
58896,86304,Yes
58897,27789,Yes
58898,103782,Yes
58899,84270,Yes
58900,72194,Yes
58901,161620,Yes
58902,115302,Yes
58903,55803,Yes
58904,77552,Yes
58905,79024,Yes
58906,163850,Yes
58907,95609,Yes
58908,201916,Yes
58909,138190,Yes
58910,155866,Yes
58911,61988,Yes
58912,95589,Yes
58913,203595,Yes
58914,205199,Yes
58915,199022,Yes
58916,117598,Yes
58917,167336,Yes
58918,128945,Yes
58919,72802,Yes
58920,36165,Yes
58921,59912,Yes
58922,114560,Yes
58923,38630,Yes
58924,42996,Yes
58925,38321,Yes
58926,84317,Yes
58927,108586,Yes
58928,13194,Yes
58929,36430,Yes
58930,76016,Yes
58931,11904,Yes
58932,5708,Yes
58933,46029,Yes
58934,90637,Yes
58935,190099,Yes
58936,166969,Yes
58937,100275,Yes
58938,27499,Yes
58939,100279,Yes
58940,32343,No
58941,131143,Yes
58942,120962,Yes
58943,55462,Yes
58944,79068,Yes
58945,98626,Yes
58946,53078,Yes
58947,32242,Yes
58948,82664,Yes
58949,60366,Yes
58950,109713,Yes
58951,87262,Yes
58952,135469,Yes
58953,82915,Yes
58954,25332,Yes
58955,166583,Yes
58956,134726,Yes
58957,15159,Yes
58958,86467,Yes
58959,123376,Yes
58960,108889,Yes
58961,79030,Yes
58962,157234,Yes
58963,149483,Yes
58964,162567,Yes
58965,160264,Yes
58966,163365,Yes
58967,58709,Yes
58968,13421,Yes
58969,112974,Yes
58970,208081,Yes
58971,102448,Yes
58972,115342,Yes
58973,79290,Yes
58974,207713,Yes
58975,22292,Yes
58976,97112,Yes
58977,175637,Yes
58978,67913,No
58979,164958,Yes
58980,116740,Yes
58981,159173,Yes
58982,102938,Yes
58983,135684,Yes
58984,56990,Yes
58985,80720,Yes
58986,152422,Yes
58987,10949,Yes
58988,14137,Yes
58989,19978,Yes
58990,184386,Yes
58991,130061,Yes
58992,140770,Yes
58993,17144,Yes
58994,131742,Yes
58995,115892,Yes
58996,93075,Yes
58997,131846,Yes
58998,114054,Yes
58999,105743,Yes
59000,42658,Yes
59001,58964,Yes
59002,67421,Yes
59003,124035,Yes
59004,21270,Yes
59005,69396,Yes
59006,88343,Yes
59007,16229,Yes
59008,202874,Yes
59009,59903,Yes
59010,122489,Yes
59011,158287,Yes
59012,191515,Yes
59013,31305,Yes
59014,106055,Yes
59015,21266,Yes
59016,122612,Yes
59017,80679,Yes
59018,80406,Yes
59019,126429,Yes
59020,60924,Yes
59021,150427,Yes
59022,171563,Yes
59023,115258,Yes
59024,61836,Yes
59025,88279,Yes
59026,17386,Yes
59027,29558,Yes
59028,39398,Yes
59029,37460,Yes
59030,202772,Yes
59031,132356,Yes
59032,67686,Yes
59033,68884,Yes
59034,171476,Yes
59035,89552,Yes
59036,55368,Yes
59037,1134,Yes
59038,141980,Yes
59039,98255,Yes
59040,56363,Yes
59041,197157,Yes
59042,75378,Yes
59043,11159,Yes
59044,3492,Yes
59045,46297,Yes
59046,12459,Yes
59047,195070,Yes
59048,26982,Yes
59049,156767,Yes
59050,203260,Yes
59051,197899,Yes
59052,67408,Yes
59053,113254,Yes
59054,116475,Yes
59055,7105,Yes
59056,51857,Yes
59057,105472,Yes
59058,100330,Yes
59059,181925,Yes
59060,5991,Yes
59061,55899,Yes
59062,109132,Yes
59063,60024,Yes
59064,193634,Yes
59065,31521,Yes
59066,129522,Yes
59067,17581,Yes
59068,68405,Yes
59069,34929,Yes
59070,209329,Yes
59071,185969,Yes
59072,142289,Yes
59073,90012,Yes
59074,178894,Yes
59075,114455,Yes
59076,165843,Yes
59077,62183,Yes
59078,123822,Yes
59079,8073,Yes
59080,28916,Yes
59081,204704,Yes
59082,15921,No
59083,23500,Yes
59084,69179,Yes
59085,150260,Yes
59086,41068,Yes
59087,132710,Yes
59088,191114,Yes
59089,176573,Yes
59090,149368,Yes
59091,157344,Yes
59092,49465,Yes
59093,207792,Yes
59094,143697,Yes
59095,115229,Yes
59096,148851,Yes
59097,39538,Yes
59098,88030,Yes
59099,157747,Yes
59100,89216,Yes
59101,123234,Yes
59102,131060,Yes
59103,181139,Yes
59104,80124,Yes
59105,124589,Yes
59106,25579,Yes
59107,171816,Yes
59108,101274,Yes
59109,680,Yes
59110,165198,Yes
59111,6258,Yes
59112,182299,Yes
59113,95712,Yes
59114,132856,Yes
59115,58305,Yes
59116,17127,Yes
59117,130153,Yes
59118,194758,Yes
59119,112640,Yes
59120,40012,Yes
59121,107731,Yes
59122,117577,Yes
59123,83856,Yes
59124,102744,Yes
59125,113216,Yes
59126,67095,Yes
59127,18520,Yes
59128,35266,Yes
59129,128905,Yes
59130,161311,Yes
59131,123791,Yes
59132,70018,Yes
59133,5319,Yes
59134,134006,Yes
59135,64145,Yes
59136,6455,Yes
59137,196203,Yes
59138,91322,Yes
59139,177814,Yes
59140,111859,Yes
59141,45170,Yes
59142,94304,Yes
59143,55479,Yes
59144,28911,Yes
59145,112594,Yes
59146,185003,Yes
59147,201163,Yes
59148,82359,Yes
59149,10243,Yes
59150,154634,Yes
59151,195934,Yes
59152,30032,Yes
59153,93078,Yes
59154,81980,Yes
59155,123122,Yes
59156,136650,Yes
59157,185190,Yes
59158,136137,Yes
59159,209086,Yes
59160,188982,Yes
59161,81432,Yes
59162,125946,No
59163,22243,Yes
59164,107578,Yes
59165,92451,Yes
59166,14872,Yes
59167,87339,Yes
59168,205129,Yes
59169,121424,Yes
59170,56737,Yes
59171,208765,Yes
59172,197062,Yes
59173,69878,Yes
59174,17244,Yes
59175,178896,Yes
59176,111503,Yes
59177,198511,Yes
59178,169869,Yes
59179,139572,Yes
59180,100891,Yes
59181,102586,Yes
59182,127701,Yes
59183,41319,Yes
59184,106902,Yes
59185,208669,Yes
59186,197229,Yes
59187,41817,Yes
59188,43202,Yes
59189,206385,No
59190,181895,Yes
59191,37643,Yes
59192,54940,Yes
59193,176834,Yes
59194,79552,Yes
59195,87087,Yes
59196,107083,Yes
59197,66746,Yes
59198,129243,Yes
59199,187390,Yes
59200,129979,Yes
59201,171498,Yes
59202,27079,Yes
59203,167108,Yes
59204,147460,Yes
59205,155922,Yes
59206,157937,Yes
59207,62369,Yes
59208,129569,Yes
59209,35683,Yes
59210,37451,Yes
59211,134624,Yes
59212,126980,Yes
59213,209553,Yes
59214,177755,Yes
59215,73376,Yes
59216,209676,Yes
59217,53356,Yes
59218,75915,Yes
59219,140707,Yes
59220,135510,Yes
59221,92576,Yes
59222,138761,Yes
59223,111564,Yes
59224,173864,Yes
59225,169843,Yes
59226,81510,Yes
59227,193813,Yes
59228,163383,Yes
59229,2440,Yes
59230,176248,Yes
59231,113803,Yes
59232,158867,Yes
59233,165861,Yes
59234,20296,Yes
59235,115173,Yes
59236,10849,Yes
59237,106465,Yes
59238,35565,Yes
59239,175892,Yes
59240,34205,Yes
59241,91387,Yes
59242,97253,Yes
59243,156963,Yes
59244,103518,Yes
59245,161303,Yes
59246,29446,No
59247,194029,Yes
59248,48388,Yes
59249,91857,Yes
59250,115007,Yes
59251,25953,Yes
59252,209758,Yes
59253,50336,Yes
59254,137720,Yes
59255,147562,Yes
59256,13164,Yes
59257,201166,Yes
59258,189369,Yes
59259,55475,Yes
59260,149916,Yes
59261,47854,Yes
59262,31993,No
59263,48430,Yes
59264,79604,Yes
59265,177577,Yes
59266,46659,Yes
59267,191984,Yes
59268,209684,Yes
59269,139923,No
59270,204405,Yes
59271,127417,Yes
59272,9259,Yes
59273,29063,Yes
59274,50428,Yes
59275,126340,Yes
59276,208720,Yes
59277,61891,Yes
59278,8455,Yes
59279,7926,Yes
59280,198435,Yes
59281,18293,Yes
59282,49334,Yes
59283,154591,Yes
59284,194133,Yes
59285,147580,Yes
59286,92116,Yes
59287,28661,Yes
59288,110069,Yes
59289,123236,Yes
59290,4323,Yes
59291,118093,Yes
59292,163622,Yes
59293,179938,Yes
59294,142621,Yes
59295,138119,Yes
59296,177784,Yes
59297,77048,Yes
59298,151737,Yes
59299,6646,Yes
59300,83681,Yes
59301,137702,Yes
59302,170269,Yes
59303,14128,Yes
59304,194966,Yes
59305,160982,Yes
59306,98091,Yes
59307,197419,Yes
59308,13701,Yes
59309,175176,Yes
59310,86276,Yes
59311,89296,Yes
59312,44831,Yes
59313,32274,Yes
59314,108119,Yes
59315,195326,Yes
59316,190290,Yes
59317,92928,Yes
59318,92072,Yes
59319,48803,Yes
59320,63475,Yes
59321,42738,Yes
59322,161423,Yes
59323,143711,Yes
59324,188848,Yes
59325,121785,Yes
59326,139072,Yes
59327,124385,Yes
59328,145491,Yes
59329,148354,Yes
59330,188471,Yes
59331,85809,Yes
59332,13855,Yes
59333,52569,Yes
59334,112650,Yes
59335,198062,Yes
59336,174949,Yes
59337,113545,Yes
59338,78201,Yes
59339,100983,Yes
59340,103850,Yes
59341,9759,Yes
59342,49521,Yes
59343,157429,Yes
59344,62959,Yes
59345,207243,Yes
59346,96493,Yes
59347,127562,Yes
59348,39330,Yes
59349,203886,Yes
59350,140614,Yes
59351,41384,Yes
59352,131063,Yes
59353,95009,Yes
59354,149313,Yes
59355,71011,Yes
59356,113825,Yes
59357,107348,Yes
59358,147172,Yes
59359,124549,Yes
59360,169504,Yes
59361,159848,Yes
59362,156888,Yes
59363,110424,Yes
59364,150957,Yes
59365,34515,Yes
59366,21762,Yes
59367,154961,Yes
59368,1791,Yes
59369,109003,Yes
59370,372,Yes
59371,197005,Yes
59372,92785,Yes
59373,126813,Yes
59374,129631,Yes
59375,70207,Yes
59376,167900,Yes
59377,123292,Yes
59378,171458,Yes
59379,206360,Yes
59380,102177,Yes
59381,89636,Yes
59382,158806,Yes
59383,143393,Yes
59384,35099,Yes
59385,36333,Yes
59386,140177,Yes
59387,184671,Yes
59388,114974,Yes
59389,92780,Yes
59390,38639,Yes
59391,25857,Yes
59392,44726,Yes
59393,189604,Yes
59394,16192,Yes
59395,81546,Yes
59396,87982,Yes
59397,142430,Yes
59398,41425,Yes
59399,18968,Yes
59400,26026,Yes
59401,89556,Yes
59402,107973,Yes
59403,15186,Yes
59404,83870,Yes
59405,39036,Yes
59406,13353,Yes
59407,31543,Yes
59408,195642,Yes
59409,207586,Yes
59410,149623,Yes
59411,182930,Yes
59412,184843,Yes
59413,156666,Yes
59414,37947,Yes
59415,109343,Yes
59416,174559,Yes
59417,3485,Yes
59418,136412,Yes
59419,49638,Yes
59420,16832,Yes
59421,203069,Yes
59422,141729,Yes
59423,158442,Yes
59424,48237,Yes
59425,35468,Yes
59426,142982,Yes
59427,123388,Yes
59428,85091,Yes
59429,182164,Yes
59430,168444,Yes
59431,189585,Yes
59432,24717,Yes
59433,168521,Yes
59434,160787,Yes
59435,20333,Yes
59436,153503,Yes
59437,203118,Yes
59438,5570,Yes
59439,66450,Yes
59440,98960,Yes
59441,18955,Yes
59442,29476,No
59443,83314,Yes
59444,119930,Yes
59445,41504,Yes
59446,170682,Yes
59447,30670,Yes
59448,165955,Yes
59449,190102,Yes
59450,11876,Yes
59451,141646,Yes
59452,206431,Yes
59453,105515,Yes
59454,52358,Yes
59455,57259,Yes
59456,35830,Yes
59457,152997,No
59458,22423,Yes
59459,95526,Yes
59460,113350,Yes
59461,30702,Yes
59462,206283,Yes
59463,142783,Yes
59464,46023,Yes
59465,125012,Yes
59466,43816,Yes
59467,99770,Yes
59468,15442,Yes
59469,193330,Yes
59470,87001,Yes
59471,53175,Yes
59472,134021,Yes
59473,94830,Yes
59474,43182,Yes
59475,39006,Yes
59476,16224,Yes
59477,192155,Yes
59478,13083,Yes
59479,10377,Yes
59480,91186,Yes
59481,50557,Yes
59482,140301,Yes
59483,186507,Yes
59484,146057,Yes
59485,34896,Yes
59486,131167,Yes
59487,38009,Yes
59488,133211,Yes
59489,45895,Yes
59490,188427,Yes
59491,16351,Yes
59492,52491,Yes
59493,16589,Yes
59494,114167,Yes
59495,103920,Yes
59496,158887,Yes
59497,106857,Yes
59498,21680,No
59499,86151,Yes
59500,41666,Yes
59501,100671,Yes
59502,51744,Yes
59503,178172,Yes
59504,76832,Yes
59505,136881,Yes
59506,205127,Yes
59507,22115,Yes
59508,2708,Yes
59509,36320,Yes
59510,29026,Yes
59511,184310,Yes
59512,27002,Yes
59513,129325,Yes
59514,203288,Yes
59515,59261,Yes
59516,93281,Yes
59517,83331,Yes
59518,51419,Yes
59519,206953,Yes
59520,206946,Yes
59521,127160,Yes
59522,28510,Yes
59523,151972,Yes
59524,106415,Yes
59525,119037,Yes
59526,134445,Yes
59527,164289,Yes
59528,86842,Yes
59529,70736,Yes
59530,192865,Yes
59531,153754,Yes
59532,145416,Yes
59533,107245,Yes
59534,138738,Yes
59535,70374,Yes
59536,139313,Yes
59537,125501,Yes
59538,105696,Yes
59539,101534,Yes
59540,15515,Yes
59541,77854,Yes
59542,53507,Yes
59543,90473,Yes
59544,173090,Yes
59545,7215,Yes
59546,177145,Yes
59547,103259,Yes
59548,103257,Yes
59549,40900,Yes
59550,156236,Yes
59551,86951,Yes
59552,1585,Yes
59553,46382,Yes
59554,104123,Yes
59555,5103,Yes
59556,156323,Yes
59557,95099,Yes
59558,167530,Yes
59559,169428,Yes
59560,2393,Yes
59561,26957,Yes
59562,26217,Yes
59563,2927,Yes
59564,87351,Yes
59565,12903,Yes
59566,34991,Yes
59567,106479,Yes
59568,84473,Yes
59569,145885,Yes
59570,103063,Yes
59571,191162,Yes
59572,201952,Yes
59573,180539,Yes
59574,95419,Yes
59575,11639,Yes
59576,64307,Yes
59577,84720,Yes
59578,28520,Yes
59579,143094,Yes
59580,29888,Yes
59581,193782,Yes
59582,44411,Yes
59583,131608,Yes
59584,49598,Yes
59585,100151,Yes
59586,191086,Yes
59587,91103,Yes
59588,205528,Yes
59589,137520,Yes
59590,166205,Yes
59591,154874,Yes
59592,200860,Yes
59593,59028,Yes
59594,19094,Yes
59595,56699,Yes
59596,155527,Yes
59597,3877,Yes
59598,139497,Yes
59599,8878,Yes
59600,161418,Yes
59601,10020,Yes
59602,54335,Yes
59603,152375,No
59604,96488,Yes
59605,188410,Yes
59606,2723,Yes
59607,134163,Yes
59608,128032,Yes
59609,5175,Yes
59610,29143,Yes
59611,158756,Yes
59612,110070,Yes
59613,164448,Yes
59614,41040,Yes
59615,120188,Yes
59616,149389,Yes
59617,97613,Yes
59618,108705,Yes
59619,99139,Yes
59620,184567,Yes
59621,45502,Yes
59622,193169,Yes
59623,157313,Yes
59624,169477,Yes
59625,118022,Yes
59626,89435,Yes
59627,98736,Yes
59628,90426,Yes
59629,54001,Yes
59630,76784,Yes
59631,26780,Yes
59632,139120,Yes
59633,44831,Yes
59634,182812,Yes
59635,142915,Yes
59636,28634,Yes
59637,77324,Yes
59638,94248,Yes
59639,69464,Yes
59640,140227,Yes
59641,117137,Yes
59642,151006,Yes
59643,77324,Yes
59644,46197,Yes
59645,195875,Yes
59646,38882,Yes
59647,167155,Yes
59648,59682,Yes
59649,84989,Yes
59650,186123,Yes
59651,72307,Yes
59652,19705,Yes
59653,198759,Yes
59654,56650,Yes
59655,11894,Yes
59656,17339,Yes
59657,120109,Yes
59658,133859,Yes
59659,67127,Yes
59660,128725,Yes
59661,119658,Yes
