Index,Image A,Image B,Output
28946,27192,53078,A
28947,108223,32242,B
28948,164398,82664,A
28949,104975,60366,A
28950,185370,109713,A
28951,115384,87262,A
28952,152140,135469,A
28953,145215,82915,A
28954,205582,25332,A
28955,122527,166583,A
28956,129565,134726,A
28957,90836,15159,A
28958,104053,86467,A
28959,208167,123376,A
28960,120817,108889,A
28961,137820,79030,B
28962,111193,157234,A
28963,164246,149483,A
28964,103799,162567,A
28965,137709,160264,A
28966,176715,163365,A
28967,76648,58709,A
28968,72071,13421,A
28969,94733,112974,A
28970,160170,208081,A
28971,70558,102448,A
28972,131390,115342,A
28973,41378,79290,A
28974,137565,207713,A
28975,126217,22292,A
28976,30627,97112,A
28977,76045,175637,A
28978,132352,67913,A
28979,35409,164958,A
28980,106130,116740,B
28981,106387,159173,A
28982,119289,102938,A
28983,100471,135684,B
28984,32392,56990,A
28985,127985,80720,A
28986,139884,152422,A
28987,19998,10949,A
28988,61226,14137,B
28989,60972,19978,A
28990,167378,184386,A
28991,160336,130061,A
28992,117279,140770,A
28993,87278,17144,A
28994,61958,131742,A
28995,203683,115892,A
28996,53612,93075,A
28997,183755,131846,A
28998,27731,114054,A
28999,134530,105743,A
29000,146047,42658,A
29001,7578,58964,A
29002,85511,67421,A
29003,172301,124035,B
29004,83418,21270,A
29005,98225,69396,A
29006,12171,88343,A
29007,79627,16229,A
29008,102314,202874,A
29009,167088,59903,A
29010,16526,122489,A
29011,189305,158287,A
29012,194694,191515,A
29013,8884,31305,A
29014,159044,106055,A
29015,87547,21266,A
29016,152553,122612,A
29017,119917,80679,B
29018,183143,80406,A
29019,48055,126429,A
29020,11113,60924,B
29021,35225,150427,B
29022,9759,171563,A
29023,83850,115258,A
29024,103804,61836,A
29025,2840,88279,A
29026,198283,17386,A
29027,150571,29558,A
29028,168769,39398,A
29029,141184,37460,A
29030,62484,202772,A
29031,194539,132356,A
29032,76270,67686,A
29033,14732,68884,A
29034,125314,171476,A
29035,892,89552,A
29036,194823,55368,B
29037,122790,1134,A
29038,108259,141980,B
29039,78930,98255,B
29040,119362,56363,A
29041,56435,197157,B
29042,127147,75378,A
29043,95216,11159,A
29044,33535,3492,A
29045,26104,46297,A
29046,15504,12459,A
29047,114530,195070,A
29048,86219,26982,A
29049,85587,156767,A
29050,10769,203260,A
29051,134132,197899,A
29052,122143,67408,A
29053,70262,113254,A
29054,96073,116475,A
29055,18257,7105,A
29056,7631,51857,A
29057,185810,105472,B
29058,20075,100330,A
29059,170863,181925,A
29060,81328,5991,A
29061,96158,55899,A
29062,103842,109132,A
29063,121288,60024,A
29064,110983,193634,A
29065,118064,31521,A
29066,152223,129522,A
29067,73434,17581,B
29068,99221,68405,A
29069,209780,34929,A
29070,84903,209329,A
29071,64349,185969,A
29072,172501,142289,A
29073,173390,90012,A
29074,148452,178894,A
29075,143608,114455,B
29076,28045,165843,A
29077,208283,62183,A
29078,112519,123822,B
29079,69502,8073,B
29080,45900,28916,A
29081,151007,204704,B
29082,62021,15921,A
29083,111990,23500,A
29084,188426,69179,A
29085,95447,150260,A
29086,102757,41068,A
29087,201150,132710,A
29088,18688,191114,B
29089,73303,176573,A
29090,172973,149368,A
29091,10240,157344,A
29092,125516,49465,A
29093,86121,207792,A
29094,177460,143697,A
29095,42498,115229,A
29096,154655,148851,A
29097,182038,39538,A
29098,1098,88030,A
29099,170405,157747,B
29100,167383,89216,A
29101,124428,123234,A
29102,23624,131060,A
29103,90837,181139,A
29104,172978,80124,A
29105,10541,124589,B
29106,58915,25579,B
29107,30180,171816,A
29108,36697,101274,A
29109,5225,680,A
29110,77488,165198,A
29111,103473,6258,A
29112,78517,182299,A
29113,170541,95712,A
29114,152198,132856,B
29115,118257,58305,A
29116,122688,17127,A
29117,164866,130153,A
29118,97015,194758,A
29119,158125,112640,A
29120,64251,40012,A
29121,69049,107731,B
29122,180741,117577,A
29123,72313,83856,B
29124,204459,102744,A
29125,118844,113216,A
29126,45679,67095,A
29127,90885,18520,A
29128,79105,35266,A
29129,136034,128905,A
29130,156015,161311,A
29131,80996,123791,A
29132,79089,70018,A
29133,193742,5319,A
29134,11068,134006,A
29135,175079,64145,A
29136,2632,6455,A
29137,5256,196203,A
29138,73342,91322,A
29139,17544,177814,A
29140,42203,111859,A
29141,113128,45170,B
29142,108509,94304,A
29143,73568,55479,A
29144,171827,28911,A
29145,102861,112594,A
29146,92242,185003,A
29147,44056,201163,A
29148,153753,82359,A
29149,127163,10243,A
29150,88719,154634,B
29151,175065,195934,A
29152,191358,30032,A
29153,157368,93078,A
29154,192742,81980,A
29155,44882,123122,A
29156,12911,136650,B
29157,88616,185190,B
29158,129859,136137,A
29159,152917,209086,A
29160,35654,188982,A
29161,91549,81432,A
29162,134074,125946,A
29163,132807,22243,A
29164,181332,107578,A
29165,43985,92451,A
29166,200221,14872,A
29167,172461,87339,A
29168,29535,205129,A
29169,59334,121424,B
29170,16101,56737,A
29171,157241,208765,A
29172,41188,197062,A
29173,80691,69878,A
29174,183569,17244,A
29175,56484,178896,A
29176,114507,111503,A
29177,168630,198511,A
29178,103444,169869,A
29179,113068,139572,A
29180,56876,100891,A
29181,34933,102586,A
29182,94965,127701,A
29183,207853,41319,A
29184,169987,106902,A
29185,67959,208669,B
29186,136373,197229,A
29187,93450,41817,A
29188,145242,43202,A
29189,143208,206385,A
29190,46663,181895,A
29191,189879,37643,A
29192,183693,54940,A
29193,196507,176834,A
29194,176967,79552,A
29195,42132,87087,A
29196,102963,107083,A
29197,189537,66746,A
29198,162884,129243,A
29199,6853,187390,A
29200,22084,129979,A
29201,40336,171498,A
29202,110741,27079,A
29203,190694,167108,A
29204,6418,147460,A
29205,77500,155922,A
29206,104957,157937,A
29207,133047,62369,A
29208,26463,129569,A
29209,160055,35683,A
29210,1463,37451,A
29211,196645,134624,A
29212,119573,126980,A
29213,111529,209553,A
29214,8139,177755,B
29215,7196,73376,A
29216,163233,209676,A
29217,60161,53356,A
29218,174781,75915,A
29219,74648,140707,A
29220,119963,135510,A
29221,81912,92576,A
29222,149358,138761,A
29223,129222,111564,A
29224,57806,173864,A
29225,128699,169843,A
29226,67494,81510,A
29227,48733,193813,A
29228,44674,163383,A
29229,53122,2440,A
29230,199524,176248,A
29231,188029,113803,A
29232,60587,158867,A
29233,181916,165861,A
29234,152111,20296,A
29235,156165,115173,A
29236,109151,10849,A
29237,17137,106465,B
29238,205496,35565,A
29239,89397,175892,A
29240,127068,34205,A
29241,46089,91387,A
29242,109710,97253,A
29243,102332,156963,B
29244,193986,103518,A
29245,26464,161303,A
29246,124987,29446,A
29247,107989,194029,B
29248,32228,48388,B
29249,112704,91857,A
29250,78657,115007,A
29251,20669,25953,A
29252,58861,209758,A
29253,41562,50336,A
29254,110936,137720,A
29255,123192,147562,A
29256,174065,13164,A
29257,49699,201166,A
29258,111331,189369,A
29259,39295,55475,A
29260,24616,149916,A
29261,177392,47854,A
29262,158474,31993,A
29263,104560,48430,B
29264,71109,79604,A
29265,46717,177577,A
29266,127408,46659,A
29267,22816,191984,B
29268,50897,209684,A
29269,114502,139923,A
29270,177125,204405,A
29271,165011,127417,B
29272,186419,9259,A
29273,108786,29063,A
29274,110971,50428,A
29275,128776,126340,A
29276,155482,208720,A
29277,182009,61891,A
29278,482,8455,A
29279,6685,7926,A
29280,80359,198435,A
29281,77970,18293,A
29282,54907,49334,A
29283,151659,154591,A
29284,174317,194133,B
29285,205432,147580,A
29286,67689,92116,A
29287,111951,28661,A
29288,163547,110069,B
29289,162939,123236,A
29290,86341,4323,A
29291,125078,118093,A
29292,67728,163622,B
29293,10697,179938,A
29294,192597,142621,A
29295,130185,138119,A
29296,13729,177784,A
29297,90501,77048,A
29298,107377,151737,A
29299,69839,6646,A
29300,40348,83681,A
29301,149279,137702,B
29302,131673,170269,A
29303,75865,14128,A
29304,181222,194966,A
29305,40965,160982,A
29306,94043,98091,A
29307,42045,197419,A
29308,113989,13701,A
29309,208649,175176,A
29310,115321,86276,A
29311,182071,89296,A
29312,4840,44831,B
29313,26697,32274,A
29314,92909,108119,A
29315,209376,195326,A
29316,156497,190290,A
29317,144817,92928,A
29318,142952,92072,A
29319,89859,48803,A
29320,179461,63475,A
29321,132653,42738,B
29322,194304,161423,A
29323,94917,143711,A
29324,51617,188848,A
29325,17496,121785,A
29326,111875,139072,A
29327,40170,124385,A
29328,77379,145491,B
29329,170877,148354,A
29330,1703,188471,A
29331,162980,85809,A
29332,35983,13855,A
29333,153835,52569,A
29334,112193,112650,A
29335,208764,198062,A
29336,119221,174949,A
29337,73301,113545,A
29338,184773,78201,A
29339,131908,100983,A
29340,57092,103850,A
29341,144421,9759,A
29342,136621,49521,A
29343,119858,157429,A
29344,144376,62959,A
29345,204379,207243,A
29346,39544,96493,A
29347,104937,127562,B
29348,174234,39330,B
29349,48759,203886,A
29350,183717,140614,A
29351,36946,41384,A
29352,202552,131063,A
29353,85743,95009,A
29354,24782,149313,A
29355,191154,71011,A
29356,122416,113825,A
29357,3361,107348,A
29358,62986,147172,A
29359,21733,124549,A
29360,129640,169504,A
29361,88358,159848,B
29362,113001,156888,A
29363,137619,110424,A
29364,3417,150957,A
29365,201185,34515,B
29366,207927,21762,A
29367,46098,154961,A
29368,172678,1791,B
29369,50446,109003,A
29370,160715,372,B
29371,145269,197005,A
29372,134690,92785,A
29373,96566,126813,A
29374,96309,129631,A
29375,88157,70207,A
29376,87603,167900,B
29377,111751,123292,A
29378,749,171458,A
29379,133856,206360,A
29380,140975,102177,A
29381,139058,89636,A
29382,144916,158806,A
29383,109014,143393,A
29384,106313,35099,A
29385,68012,36333,A
29386,141234,140177,A
29387,70228,184671,A
29388,301,114974,B
29389,103592,92780,A
29390,62039,38639,A
29391,6281,25857,A
29392,1388,44726,A
29393,181975,189604,A
29394,102075,16192,A
29395,67086,81546,A
29396,133817,87982,A
29397,67390,142430,A
29398,84488,41425,A
29399,113905,18968,A
29400,74324,26026,A
29401,147254,89556,A
29402,118936,107973,A
29403,106140,15186,A
29404,104345,83870,A
29405,131978,39036,A
29406,118176,13353,A
29407,68093,31543,A
29408,5753,195642,A
29409,178282,207586,A
29410,45367,149623,A
29411,147656,182930,A
29412,26899,184843,A
29413,148870,156666,A
29414,99220,37947,A
29415,201079,109343,A
29416,183596,174559,A
29417,163094,3485,A
29418,155038,136412,B
29419,168277,49638,A
29420,123079,16832,A
29421,103581,203069,A
29422,97056,141729,A
29423,161193,158442,A
29424,92485,48237,A
29425,78977,35468,A
29426,79411,142982,A
29427,95405,123388,A
29428,46252,85091,A
29429,154939,182164,B
29430,161653,168444,A
29431,91804,189585,A
29432,74502,24717,A
29433,61726,168521,A
29434,125114,160787,A
29435,123575,20333,A
29436,124531,153503,A
29437,117826,203118,B
29438,39587,5570,A
29439,26245,66450,A
29440,19864,98960,A
29441,49805,18955,A
29442,186728,29476,A
29443,140722,83314,B
29444,195114,119930,A
29445,101451,41504,A
29446,174200,170682,A
29447,203330,30670,A
29448,6541,165955,A
29449,48181,190102,A
29450,80527,11876,A
29451,76829,141646,A
29452,123897,206431,A
29453,112,105515,A
29454,128079,52358,A
29455,201998,57259,A
29456,172477,35830,B
29457,209057,152997,A
29458,87506,22423,A
29459,124050,95526,A
29460,42543,113350,A
29461,102859,30702,A
29462,183199,206283,A
29463,117479,142783,A
29464,131457,46023,A
29465,89322,125012,A
29466,20976,43816,A
29467,201228,99770,A
29468,38296,15442,A
29469,119064,193330,A
29470,59503,87001,A
29471,199057,53175,A
29472,49008,134021,B
29473,24005,94830,A
29474,207360,43182,A
29475,73108,39006,A
29476,179351,16224,A
29477,133789,192155,A
29478,171560,13083,A
29479,55729,10377,A
29480,58047,91186,A
29481,74297,50557,A
29482,22947,140301,A
29483,45171,186507,A
29484,148384,146057,A
29485,22375,34896,A
29486,159382,131167,A
29487,12673,38009,A
29488,117421,133211,A
29489,175205,45895,A
29490,147019,188427,A
29491,77766,16351,A
29492,45129,52491,A
29493,110075,16589,A
29494,77203,114167,A
29495,198709,103920,A
29496,142838,158887,A
29497,156363,106857,A
29498,58317,21680,B
29499,131777,86151,A
29500,16480,41666,A
29501,162858,100671,A
29502,5328,51744,A
29503,23086,178172,A
29504,51940,76832,B
29505,167242,136881,A
29506,33442,205127,A
29507,52253,22115,A
29508,17405,2708,A
29509,826,36320,A
29510,39354,29026,A
29511,81957,184310,A
29512,85984,27002,A
29513,139861,129325,B
29514,101210,203288,A
29515,11521,59261,A
29516,93830,93281,A
29517,45862,83331,A
29518,54102,51419,A
29519,46856,206953,A
29520,3504,206946,A
29521,72217,127160,A
29522,167229,28510,A
29523,21220,151972,A
29524,28577,106415,A
29525,59164,119037,A
29526,42329,134445,A
29527,168166,164289,A
29528,28931,86842,B
29529,198083,70736,A
29530,141259,192865,A
29531,155193,153754,A
29532,196892,145416,A
29533,156456,107245,A
29534,139606,138738,A
29535,145605,70374,A
29536,136096,139313,A
29537,184967,125501,A
29538,92971,105696,A
29539,38436,101534,A
29540,205117,15515,A
29541,45194,77854,A
29542,49528,53507,A
29543,207502,90473,A
29544,16720,173090,A
29545,113479,7215,A
29546,16144,177145,A
29547,159825,103259,B
29548,204037,103257,A
29549,7622,40900,A
29550,34196,156236,A
29551,159814,86951,A
29552,13536,1585,A
29553,148153,46382,A
29554,85228,104123,B
29555,42042,5103,A
29556,169308,156323,A
29557,83348,95099,B
29558,183253,167530,A
29559,150149,169428,B
29560,207572,2393,A
29561,160212,26957,A
29562,59670,26217,A
29563,73260,2927,A
29564,46218,87351,A
29565,28389,12903,A
29566,77266,34991,A
29567,90176,106479,A
29568,39023,84473,A
29569,105955,145885,A
29570,141569,103063,B
29571,84611,191162,A
29572,25042,201952,A
29573,46836,180539,A
29574,207999,95419,A
29575,195819,11639,A
29576,137626,64307,A
29577,142802,84720,A
29578,153144,28520,A
29579,114667,143094,A
29580,78319,29888,A
29581,86603,193782,A
29582,182629,44411,A
29583,55938,131608,A
29584,134087,49598,A
29585,126308,100151,A
29586,111999,191086,A
29587,119103,91103,A
29588,174728,205528,A
29589,191367,137520,A
29590,165914,166205,A
29591,180572,154874,A
29592,123120,200860,A
29593,191844,59028,B
29594,155363,19094,A
29595,131165,56699,A
29596,159152,155527,A
29597,12567,3877,A
29598,85945,139497,A
29599,70364,8878,A
29600,8500,161418,A
29601,12316,10020,A
29602,144381,54335,A
29603,129686,152375,A
29604,44942,96488,B
29605,25949,188410,A
29606,112458,2723,A
29607,152790,134163,A
29608,55833,128032,A
29609,54445,5175,A
29610,75596,29143,A
29611,138381,158756,B
29612,305,110070,A
29613,8046,164448,A
29614,139533,41040,A
29615,57535,120188,A
29616,111887,149389,A
29617,134229,97613,A
29618,90393,108705,A
29619,98777,99139,A
29620,146768,184567,A
29621,107007,45502,A
29622,59131,193169,B
29623,16495,157313,A
29624,25627,169477,A
29625,131792,118022,A
29626,120408,89435,A
29627,201233,98736,B
29628,88008,90426,A
29629,165635,54001,A
29630,104183,76784,A
29631,204595,26780,A
29632,203510,139120,A
29633,16308,44831,A
29634,12438,182812,A
29635,148204,142915,A
29636,160324,28634,A
29637,102409,77324,A
29638,113798,94248,A
29639,87714,69464,A
29640,125814,140227,B
29641,67037,117137,A
29642,67035,151006,A
29643,41488,77324,A
29644,26513,46197,A
29645,132933,195875,B
29646,185846,38882,A
29647,58520,167155,A
29648,5454,59682,A
29649,119624,84989,A
29650,167592,186123,A
29651,139880,72307,A
29652,201490,19705,A
29653,73568,198759,A
29654,67278,56650,A
29655,158520,11894,A
29656,64975,17339,B
29657,105535,120109,A
29658,155070,133859,A
29659,123577,67127,A
29660,180826,128725,A
29661,141214,119658,A
29662,73423,43589,A
29663,22865,144132,A
29664,143835,181870,A
29665,178531,130688,A
29666,37484,171971,A
29667,134144,50960,A
29668,81125,190289,A
29669,45086,119015,A
29670,64584,148579,B
29671,135055,167606,A
29672,176706,66213,A
29673,65998,534,A
29674,16361,208610,A
29675,206349,12644,A
29676,173123,155192,A
29677,37975,113971,A
29678,97729,160220,A
29679,122675,196775,A
29680,25833,44779,B
29681,129815,40448,A
29682,114100,116974,A
29683,60872,182768,A
29684,193450,150144,A
29685,67369,57285,A
29686,135450,160691,A
29687,161353,169780,A
29688,144696,161544,A
29689,38036,60039,A
29690,194986,2253,A
29691,91524,21787,A
29692,16319,49390,A
29693,135650,130732,A
29694,64342,186630,A
29695,51845,207573,A
29696,125441,181307,A
29697,105615,22576,A
29698,195482,23587,A
29699,41710,46708,A
29700,163452,70760,A
29701,11939,135697,A
29702,12370,82171,A
29703,155890,202441,B
29704,16030,38858,A
29705,4629,57363,A
29706,27473,123607,A
29707,37474,99799,A
29708,4063,208197,A
29709,161947,193673,A
29710,160415,37707,A
29711,143994,112490,A
29712,12454,51768,A
29713,58831,126013,A
29714,18290,130205,A
29715,55125,162318,B
29716,48554,47465,A
29717,194751,23471,A
29718,144076,179771,A
29719,18707,98286,A
29720,125265,45192,A
29721,172332,4237,A
29722,81960,202176,A
29723,35804,161673,B
29724,128716,149274,A
29725,86438,118371,A
29726,165618,45813,A
29727,9467,203482,A
29728,142709,60842,A
29729,106939,76263,A
29730,177497,51964,A
29731,9094,106955,A
29732,14965,92989,A
29733,105671,651,A
29734,88843,56096,A
29735,43449,144722,A
29736,69525,56700,A
29737,161142,141865,A
29738,115141,158055,A
29739,100206,55588,A
29740,200786,72301,A
29741,78876,91784,A
29742,25277,106729,A
29743,162447,142036,A
29744,51184,4473,A
29745,107262,70313,A
29746,41923,69844,A
29747,144496,140962,A
29748,57702,127117,A
29749,103418,105737,A
29750,78648,202954,A
29751,209590,29783,A
29752,59780,144529,A
29753,88311,103620,B
29754,192939,134453,A
29755,202666,152207,A
29756,182252,146970,A
29757,106044,12402,A
29758,130464,192010,A
29759,27644,17622,A
29760,32421,32089,A
29761,27291,190175,A
29762,180866,73164,A
29763,192638,79753,A
29764,76286,16017,A
29765,64438,61710,A
29766,64135,41746,A
29767,43835,180620,A
29768,158505,125314,A
29769,118029,27020,A
29770,98615,168502,A
29771,166570,191638,A
29772,140891,105326,A
29773,189270,15132,B
29774,118535,122930,A
29775,63142,150103,A
29776,72151,55293,A
29777,13377,198577,A
29778,56195,74405,A
29779,174414,100831,A
29780,106520,119708,B
29781,2529,171703,A
29782,187688,162604,A
29783,92812,88913,A
29784,3056,141991,A
29785,180375,200048,A
29786,153191,190551,A
29787,187891,139758,A
29788,86254,76548,A
29789,50495,103470,A
29790,121027,55072,A
29791,147526,84553,A
29792,196814,199673,A
29793,128239,70083,B
29794,95984,106377,A
29795,19362,22636,A
29796,81820,169203,A
29797,158566,197717,A
29798,118290,174427,B
29799,53825,104323,B
29800,110911,158706,A
29801,113581,51258,A
29802,92521,28469,A
29803,44762,151246,A
29804,101814,15828,A
29805,505,42961,A
29806,123966,143143,A
29807,24182,188651,A
29808,200942,209574,B
29809,151781,38983,A
29810,40049,26076,A
29811,168223,29485,A
29812,62102,49365,A
29813,128855,182887,A
29814,205038,62712,B
29815,77856,114896,A
29816,195338,195315,B
29817,154405,199629,B
29818,94117,142675,A
29819,186610,139179,A
29820,24470,187798,A
29821,155842,203162,B
29822,12751,180371,B
