Index,Image A,Image B,Output
85490,374963,18774,A
85491,541219,190695,B
85492,385144,543545,B
85493,518929,173744,B
85494,213304,396201,B
85495,496083,263512,A
85496,370478,156613,B
85497,470093,376354,A
85498,154414,566231,A
85499,441754,431772,A
85500,233090,445956,A
85501,336854,348138,B
85502,32594,492422,B
85503,142927,565703,B
85504,437468,205134,B
85505,400861,267892,A
85506,459147,510500,B
85507,235887,182318,B
85508,201236,471002,A
85509,397344,107032,B
85510,294704,384373,A
85511,356475,74539,A
85512,272631,290333,B
85513,386671,484217,A
85514,13414,103702,B
85515,514526,544860,B
85516,154210,146827,B
85517,444383,398124,A
85518,312769,308199,A
85519,494202,277755,B
85520,407391,264483,B
85521,337058,464436,B
85522,524415,418176,A
85523,197630,37343,A
85524,240322,284639,B
85525,366915,13815,A
85526,457320,139653,B
85527,394164,438838,A
85528,4648,283605,B
85529,25291,454429,B
85530,245151,504384,B
85531,170207,124266,A
85532,237549,112196,A
85533,334757,295041,B
85534,504715,272698,B
85535,406396,17706,A
85536,119536,311372,B
85537,150442,135929,B
85538,138389,427384,A
85539,49921,506416,B
85540,510713,158360,B
85541,393873,135633,A
85542,298224,207225,B
85543,106323,352938,A
85544,254553,132685,A
85545,384059,446415,A
85546,45676,458369,B
85547,231333,347289,B
85548,188475,158061,B
85549,177143,231558,A
85550,363101,147048,A
85551,358080,129418,A
85552,128660,192614,A
85553,342774,237436,B
85554,501383,1739,A
85555,68352,207362,B
85556,110425,68436,B
85557,179303,523580,B
85558,356408,75419,A
85559,292928,164285,B
85560,446955,290997,B
85561,374767,1816,A
85562,185694,259754,A
85563,208209,44924,B
85564,408203,421419,A
85565,170459,529533,B
85566,145968,193250,A
85567,315013,171252,B
85568,396326,345278,A
85569,249393,145186,B
85570,350990,362482,B
85571,77273,396711,A
85572,504415,132153,A
85573,293459,541596,A
85574,276676,46321,A
85575,534990,308938,B
85576,504681,541401,B
85577,127879,386278,B
85578,186871,130061,A
85579,239503,8641,A
85580,535437,322495,A
85581,539981,242119,A
85582,228659,163380,B
85583,21807,53947,B
85584,264404,32704,B
85585,171339,390263,A
85586,185820,366357,A
85587,23507,197715,B
85588,99385,153237,A
85589,210810,233090,B
85590,189778,500028,A
85591,329420,438096,B
85592,161235,472326,A
85593,179492,15711,A
85594,279019,260304,B
85595,479475,418738,B
85596,436521,489101,A
85597,294672,144639,B
85598,454106,492032,B
85599,142196,458790,A
85600,269229,367575,A
85601,261896,62861,B
85602,4766,272842,B
85603,120963,378200,A
85604,458802,338756,A
85605,352971,336424,B
85606,430422,328971,A
85607,536997,392057,A
85608,35458,235365,A
85609,299610,358203,B
85610,131433,53182,B
85611,365113,487298,B
85612,376978,384365,B
85613,364028,413531,A
85614,153945,311068,A
85615,253308,494647,B
85616,397372,464733,A
85617,226731,267222,A
85618,396995,9454,B
85619,89144,498884,A
85620,484042,157192,B
85621,456328,21216,A
85622,319387,38627,B
85623,385230,550554,A
85624,344217,65681,B
85625,332381,93140,A
85626,187288,7185,B
85627,536618,375025,A
85628,352969,533627,A
85629,420373,39483,B
85630,481289,544831,A
85631,283472,458574,A
85632,331094,569455,A
85633,334346,60035,A
85634,542599,51247,B
85635,144603,397792,B
85636,446745,279595,B
85637,64896,239680,A
85638,366460,296812,A
85639,123680,187430,B
85640,242560,44954,A
85641,378665,89633,B
85642,326637,43227,A
85643,426275,465036,A
85644,388310,410937,B
85645,230279,147496,B
85646,309913,285111,A
85647,492459,451632,A
85648,154144,319495,B
85649,296081,100466,B
85650,501932,297864,B
85651,260862,124342,B
85652,27190,311251,B
85653,89257,343874,A
85654,377601,106820,B
85655,83593,399305,A
85656,160457,138186,A
85657,508395,372717,A
85658,490297,388625,B
85659,384139,512456,B
85660,233445,58333,A
85661,67288,13133,A
85662,99810,498747,A
85663,629,73796,B
85664,89591,193645,B
85665,117831,401591,A
85666,524624,5717,A
85667,392429,146307,A
85668,341233,217693,B
85669,298790,476532,A
85670,104129,371432,A
85671,505174,125025,B
85672,444889,305872,B
85673,38754,259451,A
85674,519831,82202,A
85675,546379,168044,A
85676,279550,89881,A
85677,521049,67833,A
85678,271251,314950,A
85679,331005,378241,A
85680,124005,468670,A
85681,408354,330149,A
85682,513519,179955,A
85683,396577,51052,A
85684,50264,418605,B
85685,555305,184466,B
85686,313088,316822,B
85687,126265,154074,A
85688,326103,389659,A
85689,399318,201054,A
85690,455270,525223,A
85691,75097,323829,B
85692,181633,566220,B
85693,19804,359036,B
85694,146018,51560,A
85695,505425,315377,A
85696,148398,523435,B
85697,120174,429106,B
85698,18316,111071,A
85699,12645,493743,B
85700,345761,370532,A
85701,262159,329004,A
85702,33852,528990,A
85703,83851,244296,A
85704,169294,409346,A
85705,45258,337188,A
85706,158762,165926,A
85707,392655,1553,A
85708,196283,369066,B
85709,501559,142151,A
85710,167915,157162,A
85711,241027,246647,A
85712,180728,467025,B
85713,513406,563309,A
85714,484759,453469,B
85715,151517,158812,A
85716,253939,181344,A
85717,447715,440473,B
85718,554824,85441,B
85719,312731,239274,A
85720,311410,366245,B
85721,57105,535597,B
85722,23722,198163,B
85723,47481,152622,B
85724,67265,225000,B
85725,308436,195592,A
85726,20659,461961,B
85727,167510,462981,A
85728,79871,408767,A
85729,232105,64368,A
85730,99382,166743,A
85731,67431,434667,B
85732,282983,26143,A
85733,20480,24300,A
85734,511705,8502,A
85735,503805,444701,A
85736,338359,276168,A
85737,30146,337213,B
85738,59417,345916,B
85739,238126,171745,A
85740,116697,134325,A
85741,559007,434092,A
85742,251615,519837,B
85743,505771,408557,A
85744,352968,451932,A
85745,89605,40266,A
85746,115264,492324,B
85747,192835,264536,A
85748,141564,199122,A
85749,61005,27982,A
85750,213353,541551,B
85751,74882,340330,A
85752,47651,298841,B
85753,183384,99592,A
85754,351607,218653,A
85755,7710,222188,B
85756,207097,169583,B
85757,365273,455283,A
85758,41334,438362,A
85759,510831,517962,A
85760,39936,569971,A
85761,395636,402024,B
85762,77133,31305,A
85763,336164,458214,B
85764,279423,370978,A
85765,519742,296869,B
85766,465345,54732,B
85767,17937,565550,B
85768,189955,365766,A
85769,540322,567184,A
85770,331765,265068,B
85771,498127,427056,B
85772,568969,226597,A
85773,168567,557207,B
85774,286520,88364,B
85775,256323,394506,A
85776,381216,424414,A
85777,229542,213777,B
85778,263755,21055,B
85779,188551,46327,A
85780,48293,296146,A
85781,170999,252243,B
85782,326051,40990,A
85783,149438,457521,B
85784,517710,164316,A
85785,309222,497555,B
85786,467620,520214,A
85787,96116,301983,B
85788,129359,405259,A
85789,29253,463702,B
85790,307251,248759,A
85791,4821,405048,A
85792,556530,62761,B
85793,433733,25339,A
85794,244277,135962,B
85795,26517,479941,B
85796,416342,252215,A
85797,203189,247580,A
85798,392803,192262,B
85799,74481,173848,B
85800,198200,205230,A
85801,236312,4194,A
85802,199751,261456,B
85803,102109,181456,B
85804,213869,13187,A
85805,511089,192153,A
85806,163365,569589,B
85807,31007,452344,A
85808,538346,196495,B
85809,36034,513832,B
85810,149179,319034,A
85811,565739,524189,A
85812,329488,251320,B
85813,242293,565910,A
85814,566739,176345,A
85815,237233,352838,B
85816,557498,529156,A
85817,358067,98564,A
85818,447624,484036,B
85819,547518,527538,B
85820,29369,55554,B
85821,320616,30905,B
85822,210715,434710,A
85823,412774,106819,A
85824,290740,365430,B
85825,258939,396027,B
85826,281914,108124,B
85827,35104,107998,A
85828,387772,397182,B
85829,558150,298185,B
85830,308826,118250,A
85831,185551,229169,B
85832,59179,484132,A
85833,494884,318900,A
85834,300119,451295,B
85835,548814,404136,A
85836,557283,111755,A
85837,193438,39695,A
85838,549248,41539,B
85839,278057,169241,A
85840,217928,444210,B
85841,370654,424464,A
85842,370931,521596,B
85843,240625,125,A
85844,293749,413038,B
85845,140842,519547,A
85846,334854,44691,B
85847,282313,175230,A
85848,35997,470104,A
85849,126460,328894,A
85850,22320,41787,B
85851,519463,41210,B
85852,464940,244138,A
85853,553134,545254,A
85854,381390,59522,A
85855,208071,185913,A
85856,35533,439638,B
85857,531464,551461,A
85858,247881,412193,B
85859,139775,268170,A
85860,257646,313094,B
85861,426257,275065,B
85862,70363,73547,B
85863,347508,133005,B
85864,452741,45557,B
85865,139600,227268,A
85866,223905,519274,A
85867,219310,553033,B
85868,127337,129480,B
85869,467273,261821,B
85870,343121,9269,A
85871,485489,557895,B
85872,12891,192853,B
85873,142893,560260,B
85874,410138,561131,B
85875,406654,480743,A
85876,390467,450200,A
85877,471538,53260,B
85878,124542,184358,A
85879,499117,25465,A
85880,19709,115163,B
85881,553387,438691,B
85882,232503,32571,A
85883,236202,395521,A
85884,551749,507745,B
85885,313755,444590,A
85886,44189,485952,A
85887,153541,348539,B
85888,48447,238829,A
85889,141071,528874,B
85890,420068,559343,A
85891,469259,140241,A
85892,487456,328924,A
85893,223267,522032,A
85894,339556,514071,B
85895,560966,323128,A
85896,200333,240544,A
85897,367412,471754,A
85898,479745,511490,B
85899,201615,434512,B
85900,212352,514282,A
85901,492026,403991,A
85902,330270,211179,A
85903,248164,96477,B
85904,558847,387783,B
85905,44669,402943,A
85906,336369,95371,B
85907,216835,321300,A
85908,82338,97903,A
85909,87810,219392,A
85910,257606,22235,A
85911,321816,525425,A
85912,403791,25518,A
85913,165051,51114,B
85914,344577,181333,B
85915,420400,466810,B
85916,316683,512214,A
85917,138850,240905,A
85918,552408,501197,A
85919,452992,534685,A
85920,290282,328618,A
85921,6167,268044,B
85922,463831,565526,B
85923,164972,251620,A
85924,533501,322818,B
85925,449356,24777,A
85926,353441,232107,B
85927,4801,213655,B
85928,77698,401490,A
85929,540213,510512,A
85930,270879,311264,B
85931,122147,48985,A
85932,99472,548715,A
85933,327707,12216,A
85934,347974,309232,A
85935,147804,150173,A
85936,424265,104458,A
85937,168583,144492,B
85938,105492,537355,A
85939,337403,74438,A
85940,367051,296322,B
85941,416181,23761,A
85942,162313,257983,A
85943,51499,171630,A
85944,211358,490357,B
85945,491718,409333,B
85946,297000,243602,B
85947,453623,247132,A
85948,365040,468024,B
85949,98843,355426,A
85950,342540,200965,A
85951,154367,207439,B
85952,409225,414479,A
85953,97689,351672,B
85954,228566,318784,A
85955,265537,307077,B
85956,244479,466076,B
85957,153628,125489,B
85958,432576,561453,B
85959,375199,238304,A
85960,509445,367820,B
85961,199381,450360,B
85962,567280,259040,B
85963,26249,384781,B
85964,230052,41235,B
85965,13732,523650,B
85966,113316,269211,A
85967,133999,558153,A
85968,208204,549251,A
85969,414762,396362,B
85970,215776,55620,B
85971,439717,193332,A
85972,536759,44982,B
85973,126508,37952,A
85974,117106,169886,A
85975,117888,77926,B
85976,470970,418781,B
85977,263821,115907,A
85978,107542,264030,B
85979,289486,222015,B
85980,116138,135906,A
85981,185069,424822,A
85982,569052,354091,B
85983,47301,106019,B
85984,356284,380308,B
85985,389348,64500,B
85986,368270,329588,A
85987,26848,112706,B
85988,49514,10364,A
85989,52251,117566,B
85990,24491,559591,B
85991,316170,31865,A
85992,270404,244232,A
85993,565667,339296,A
85994,213776,37168,B
85995,90594,294726,A
85996,393343,158812,B
85997,293497,552359,B
85998,5861,502204,B
85999,536853,532942,A
86000,150559,461863,B
86001,142739,139352,A
86002,158104,514766,A
86003,176834,38825,A
86004,440400,397871,B
86005,218021,355048,B
86006,30293,107864,A
86007,414245,32430,A
86008,371803,364905,A
86009,186636,32378,B
86010,58591,451123,A
86011,105756,438199,A
86012,312489,503454,A
86013,255544,562540,A
86014,521969,555442,B
86015,89798,456470,A
86016,99808,26366,A
86017,268819,316908,A
86018,73895,133058,B
86019,275368,235071,B
86020,185931,203704,B
86021,306585,72150,A
86022,182937,51911,B
86023,211087,321053,A
86024,71603,134214,A
86025,3099,524826,B
86026,515270,192614,A
86027,42340,283260,A
86028,313047,405320,A
86029,206610,478784,A
86030,446889,288787,A
86031,551102,415642,B
86032,281095,118626,B
86033,300131,333651,B
86034,531302,12384,A
86035,386380,198474,A
86036,128684,327455,B
86037,175665,38601,B
86038,210420,58039,B
86039,331152,376511,A
86040,107443,154553,B
86041,354418,347216,A
86042,348294,360359,B
86043,41123,331739,A
86044,396887,495554,B
86045,159218,108811,A
86046,9839,444726,B
86047,159050,449422,B
86048,130563,67421,A
86049,129696,455420,B
86050,496873,11140,A
86051,308746,274655,B
86052,361169,317288,A
86053,269807,329118,A
86054,191808,367642,A
86055,507513,340691,B
86056,6054,22527,A
86057,539504,18381,A
86058,322978,320949,B
86059,374196,237676,B
86060,15578,229436,B
86061,322036,484504,A
86062,511408,156706,A
86063,138404,225682,B
86064,56825,450812,A
86065,19427,543719,B
86066,193723,451264,B
86067,192422,237541,A
86068,34840,43254,A
86069,487431,559291,B
86070,342704,284155,A
86071,190913,26311,A
86072,113255,66754,A
86073,413746,241113,B
86074,254368,514074,A
86075,219351,518813,B
86076,314297,378234,A
86077,509614,365792,A
86078,455412,12313,A
86079,216024,251176,A
86080,199386,380070,A
86081,464050,304043,B
86082,557818,160565,B
86083,469829,203766,B
86084,53075,59687,A
86085,143849,262123,A
86086,412259,165212,B
86087,380191,312336,B
86088,173194,278116,A
86089,289940,505963,B
86090,165431,462096,B
86091,140602,328539,A
86092,207294,363861,A
86093,53260,92562,A
86094,476349,222154,A
86095,527496,336852,A
86096,442444,125596,B
86097,302059,274866,B
86098,149717,408309,A
86099,476262,368059,A
86100,96513,321615,B
86101,244435,400462,A
86102,389766,422067,B
86103,378644,39061,A
86104,401475,312491,B
86105,117516,294161,A
86106,62860,241288,B
86107,351873,233828,B
86108,213670,495168,A
86109,225306,484068,B
86110,473637,487542,B
86111,420527,342393,A
86112,536917,111373,B
86113,13652,281743,B
86114,262348,43605,B
86115,445668,76964,A
86116,259996,167393,B
86117,192484,420701,A
86118,11307,170515,B
86119,204887,367005,B
86120,17726,115913,B
86121,152393,258465,B
86122,62668,473110,A
86123,28142,560389,A
86124,232890,6584,A
86125,258638,328297,A
86126,240642,18471,A
86127,294573,395582,A
86128,87114,155661,B
86129,176703,12150,A
86130,150330,466717,A
86131,438328,307137,B
86132,54469,21800,A
86133,286595,499530,A
86134,517879,116478,A
86135,58093,157040,A
86136,479829,381933,A
86137,35796,246628,A
86138,5846,289697,B
86139,147320,265324,A
86140,5112,542931,B
86141,130810,105730,B
86142,9564,290885,B
86143,245812,225034,A
86144,167252,505733,A
86145,390545,173929,A
86146,337969,362447,B
86147,59680,181278,A
86148,112066,497206,A
86149,119584,88039,B
86150,275328,317691,A
86151,201517,121634,B
86152,569563,245559,B
86153,144329,439696,A
86154,288006,278016,A
86155,365016,115441,B
86156,151438,267028,A
86157,11045,157802,A
86158,165614,382180,B
86159,563358,151546,B
86160,47416,404811,B
86161,310555,53331,B
86162,350329,33579,B
86163,438296,210725,A
86164,352707,297607,B
86165,12692,355672,B
86166,189788,226306,A
86167,392174,311881,B
86168,91887,297497,B
86169,35206,352421,A
86170,500735,455438,A
86171,102731,495345,A
86172,202909,27604,A
86173,194417,567854,B
86174,367348,212339,B
86175,102773,290264,B
86176,564778,278448,B
86177,26663,58482,B
86178,374106,386917,B
86179,495419,176682,B
86180,477841,195892,B
86181,380704,218915,B
86182,485868,90637,A
86183,181528,311974,B
86184,223854,390918,A
86185,355187,406409,A
86186,491905,531391,A
86187,19043,178350,B
86188,189505,525399,A
86189,162153,449736,A
86190,78542,382163,B
86191,401859,413323,A
86192,337886,114852,B
86193,118275,211821,A
86194,473551,403600,A
86195,261958,486815,A
86196,439661,385938,A
86197,502575,234580,B
86198,81797,550045,B
86199,147993,265264,A
86200,526259,400683,B
86201,319128,101249,B
86202,69098,348681,B
86203,464833,14119,A
86204,505998,341973,B
86205,276868,357015,B
86206,403689,107087,B
86207,458312,468378,B
86208,516531,422381,A
86209,53218,55651,A
86210,128734,485321,A
86211,349494,172560,B
86212,271078,337112,B
86213,265655,316427,A
86214,272822,79829,A
86215,129887,254036,A
86216,112402,111626,A
86217,54465,446974,A
86218,106723,474530,B
86219,319048,261845,B
86220,329603,172637,B
86221,59810,159606,A
86222,322176,295411,A
86223,315779,491307,B
86224,32877,127172,A
86225,47551,182758,B
86226,83311,33703,B
86227,278531,332462,B
86228,177590,476160,A
86229,292836,25130,A
86230,404910,315633,B
86231,294538,8424,A
86232,97326,437719,B
86233,520204,138179,B
86234,451927,431009,B
86235,227949,560895,A
86236,168712,84901,B
86237,290838,38984,A
86238,249304,8552,A
86239,118487,489592,A
86240,423269,221759,B
86241,282857,511152,B
86242,490211,310879,B
86243,31002,305487,A
86244,378005,140100,B
86245,239411,524537,A
86246,482820,159852,B
86247,96545,61654,B
86248,107265,309360,A
86249,255890,178649,B
86250,227373,19017,A
86251,376736,493292,B
86252,311920,146481,A
86253,126902,416648,A
86254,353958,65549,A
86255,250760,505258,A
86256,483985,496516,A
86257,333206,502791,B
86258,790,197692,B
86259,14417,91687,B
86260,35134,70190,A
86261,482519,369843,B
86262,31548,505508,A
86263,190702,513708,A
86264,366470,235429,B
86265,502254,14970,A
86266,98713,121971,A
86267,561477,453583,A
86268,521724,24197,A
86269,258030,236556,A
86270,489200,380656,B
86271,285051,8393,A
86272,46610,278630,A
86273,413671,314424,B
86274,567619,146102,B
86275,133070,389118,A
86276,416198,73159,B
86277,92939,374517,A
86278,168884,463933,A
86279,265614,546583,A
86280,336068,366791,A
86281,421134,104653,B
86282,341078,563766,A
86283,481132,106808,A
86284,64434,407899,B
86285,35040,337049,B
86286,142709,157047,B
86287,92221,359297,A
86288,419412,519241,A
86289,283215,215071,B
86290,316517,412581,A
86291,237830,6023,A
86292,550142,507040,B
86293,98740,276612,A
86294,314140,320434,B
86295,524997,103414,A
86296,173488,207687,B
86297,242762,566832,B
86298,26762,42081,A
86299,456149,29182,A
86300,502627,48684,A
